id,provider,transactionHash,tokenBefore,tokenAfter,amountRaw,amountWETHAfter,conversionRate,reason
"0xcac30c7ac50282d711f08182088c90928fadb81f1b544ac2f83c2b2e9c47e33e-5-0","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0xcac30c7ac50282d711f08182088c90928fadb81f1b544ac2f83c2b2e9c47e33e","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","78891197721288456","0.078891197721288456","1.00000","swapped-token"
"0xcac30c7ac50282d711f08182088c90928fadb81f1b544ac2f83c2b2e9c47e33e-5-1","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0xcac30c7ac50282d711f08182088c90928fadb81f1b544ac2f83c2b2e9c47e33e","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","129389714640435920","0.15796860413975672079","1.2208745075197","conversion-applied"
"0xcac30c7ac50282d711f08182088c90928fadb81f1b544ac2f83c2b2e9c47e33e-5-2","0xe1712b877b36f35975b0c28bb3da057ac7b89c9a","0xcac30c7ac50282d711f08182088c90928fadb81f1b544ac2f83c2b2e9c47e33e","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","72907959409073622","0.078954945562462188209","1.0829400000000","swapped-token"
"0x0bc91594e007c361a45d46c9acf2927cfe4c991b40a0c36fdcb9ce361947bfa6-17-0","0xe373b616c78755b44754ca3809ad95ab5393c57b","0x0bc91594e007c361a45d46c9acf2927cfe4c991b40a0c36fdcb9ce361947bfa6","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","98283355015892973","0.098283355015892973","1.00000","swapped-token"
"0xe58fdccba5b481229a72b945bd0e58e539728e8ebc5b43220fefd12fde6f86bd-4-0","0x33a7f808a362d2c780d1c6eea9b52179a441fdf9","0xe58fdccba5b481229a72b945bd0e58e539728e8ebc5b43220fefd12fde6f86bd","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1917704842259598","0.001917704842259598","1.00000","swapped-token"
"0x86db8bd0c7839024b7473ac5358a2fc93e6b0e8402baa932fbe8b5a6e34242c0-3-0","0xa432d59ff7f3c1ef82a10e8d3cda78b31e605f3e","0x86db8bd0c7839024b7473ac5358a2fc93e6b0e8402baa932fbe8b5a6e34242c0","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","5000000000000000","0.005","1.00000","swapped-token"
"0x425de55559ba62a73fd493af286ff830f37ff421a5db3c397176ca726fd36b19-9-2","0x3d4567d5482527179207d838af18fed493c46ae5","0x425de55559ba62a73fd493af286ff830f37ff421a5db3c397176ca726fd36b19","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1000000000000000000","1.08294","1.0829400000000","swapped-token"
"0xef6d095cc2d0aab0200247f15db0890ea2328bf77c74f9bf5c850d8743fbb5c9-5-2","0x3d4567d5482527179207d838af18fed493c46ae5","0xef6d095cc2d0aab0200247f15db0890ea2328bf77c74f9bf5c850d8743fbb5c9","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","15380000000000000000","16.6556172","1.0829400000000","swapped-token"
"0x3d8d07f6a981449ff414987e6a522e2ebfb91b4aaea6aef8a4a8fdad4551bae7-3-2","0x96e3e323966713a1f56dbb5d5bfabb28b2e4b428","0x3d8d07f6a981449ff414987e6a522e2ebfb91b4aaea6aef8a4a8fdad4551bae7","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","18527790000000000000","20.0644849026","1.0829400000000","swapped-token"
"0xed95df2e38f6583e35783f222afc5a6575f0281f0b9d5142e8e5b10b919ed26c-20-0","0x3d4567d5482527179207d838af18fed493c46ae5","0xed95df2e38f6583e35783f222afc5a6575f0281f0b9d5142e8e5b10b919ed26c","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","11730000000000000000","11.73","1.00000","swapped-token"
"0xee30f7998b0181376ddca3256415278f11f596c39e5ae60f4873264a468f81ef-4-0","0x3d4567d5482527179207d838af18fed493c46ae5","0xee30f7998b0181376ddca3256415278f11f596c39e5ae60f4873264a468f81ef","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","20000000000000000000","20","1.00000","swapped-token"
"0xee30f7998b0181376ddca3256415278f11f596c39e5ae60f4873264a468f81ef-4-2","0x3d4567d5482527179207d838af18fed493c46ae5","0xee30f7998b0181376ddca3256415278f11f596c39e5ae60f4873264a468f81ef","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","20000000000000000000","21.6588","1.0829400000000","swapped-token"
"0x5162672f79abed51bb2f0b08fe86f52e702095abab28278cda1ef3808dc0b2b6-9-2","0x3d4567d5482527179207d838af18fed493c46ae5","0x5162672f79abed51bb2f0b08fe86f52e702095abab28278cda1ef3808dc0b2b6","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","3000000000000000000","3.24882","1.0829400000000","swapped-token"
"0x50c8438b4f2d8fd642c70ce0cab44fe3a88e4636a82c6b792432ad1f6d15e5a6-4-0","0x3d4567d5482527179207d838af18fed493c46ae5","0x50c8438b4f2d8fd642c70ce0cab44fe3a88e4636a82c6b792432ad1f6d15e5a6","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3000000000000000000","3","1.00000","swapped-token"
"0x50c8438b4f2d8fd642c70ce0cab44fe3a88e4636a82c6b792432ad1f6d15e5a6-4-2","0x3d4567d5482527179207d838af18fed493c46ae5","0x50c8438b4f2d8fd642c70ce0cab44fe3a88e4636a82c6b792432ad1f6d15e5a6","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","3000000000000000000","3.24882","1.0829400000000","swapped-token"
"0x14db97125039b8aa14431371d363f6434c4a19aed79aa31a87a7482058ef7fa9-61-0","0x3d4567d5482527179207d838af18fed493c46ae5","0x14db97125039b8aa14431371d363f6434c4a19aed79aa31a87a7482058ef7fa9","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","10000000000000000000","10","1.00000","swapped-token"
"0x14db97125039b8aa14431371d363f6434c4a19aed79aa31a87a7482058ef7fa9-61-2","0x3d4567d5482527179207d838af18fed493c46ae5","0x14db97125039b8aa14431371d363f6434c4a19aed79aa31a87a7482058ef7fa9","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","10000000000000000000","10.8294","1.0829400000000","swapped-token"
"0xdfec0273d4ffb790a66378b6835165066ed991ad476a54d251d3cdf3acd82d1a-68-0","0xa432d59ff7f3c1ef82a10e8d3cda78b31e605f3e","0xdfec0273d4ffb790a66378b6835165066ed991ad476a54d251d3cdf3acd82d1a","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3996655549506349","0.003996655549506349","1.00000","swapped-token"
"0xdfec0273d4ffb790a66378b6835165066ed991ad476a54d251d3cdf3acd82d1a-68-1","0xa432d59ff7f3c1ef82a10e8d3cda78b31e605f3e","0xdfec0273d4ffb790a66378b6835165066ed991ad476a54d251d3cdf3acd82d1a","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","718945817941068","0.00087774262141214929114","1.2208745075197","conversion-applied"
"0xdfec0273d4ffb790a66378b6835165066ed991ad476a54d251d3cdf3acd82d1a-68-2","0xa432d59ff7f3c1ef82a10e8d3cda78b31e605f3e","0xdfec0273d4ffb790a66378b6835165066ed991ad476a54d251d3cdf3acd82d1a","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","520000000000000","0.0005631288","1.0829400000000","swapped-token"
"0xa5fc7cb7552d5a3a5f22b5c05024e3ed2266c758ca1ec748ac7386c5e71d683c-5-0","0x02758fbc0bb97a57d93351981e4e2eec47a4a921","0xa5fc7cb7552d5a3a5f22b5c05024e3ed2266c758ca1ec748ac7386c5e71d683c","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3478421940000000000","3.47842194","1.00000","swapped-token"
"0xa5fc7cb7552d5a3a5f22b5c05024e3ed2266c758ca1ec748ac7386c5e71d683c-5-2","0x02758fbc0bb97a57d93351981e4e2eec47a4a921","0xa5fc7cb7552d5a3a5f22b5c05024e3ed2266c758ca1ec748ac7386c5e71d683c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","11542835000000000000","12.5001977349","1.0829400000000","swapped-token"
"0xc67b90af09048b992e49a2fb5c975d31c329b876bf96b98cceca67c2cf0b2a4f-26-0","0x58f4a0cc48473c322c8f75eacdd166e646a25655","0xc67b90af09048b992e49a2fb5c975d31c329b876bf96b98cceca67c2cf0b2a4f","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1063875834786817","0.001063875834786817","1.00000","swapped-token"
"0x983ca7a7f7fb1ba88d5db622a4528cb252c00b80e2157a4471c7da428f15e28c-81-0","0x686e2d1eb5aab8769664d740cdff5f6d6b6cd89c","0x983ca7a7f7fb1ba88d5db622a4528cb252c00b80e2157a4471c7da428f15e28c","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","10000000000000000","0.01","1.00000","swapped-token"
"0x3e5330ff690ea6c9a09077c89e933e0ad29b70c34cae87473dea2f10d2a1fbdb-22-0","0x3d4567d5482527179207d838af18fed493c46ae5","0x3e5330ff690ea6c9a09077c89e933e0ad29b70c34cae87473dea2f10d2a1fbdb","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","24208721689334216035","24.208721689334216035","1.00000","swapped-token"
"0x3e5330ff690ea6c9a09077c89e933e0ad29b70c34cae87473dea2f10d2a1fbdb-22-1","0x3d4567d5482527179207d838af18fed493c46ae5","0x3e5330ff690ea6c9a09077c89e933e0ad29b70c34cae87473dea2f10d2a1fbdb","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","39722131025494379970","48.495737153383447071","1.2208745075197","conversion-applied"
"0x3e5330ff690ea6c9a09077c89e933e0ad29b70c34cae87473dea2f10d2a1fbdb-22-2","0x3d4567d5482527179207d838af18fed493c46ae5","0x3e5330ff690ea6c9a09077c89e933e0ad29b70c34cae87473dea2f10d2a1fbdb","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","22743745091990638630","24.630111309920342198","1.0829400000000","swapped-token"
"0x33ce25c2226e18fefad077be6430a6dad7540081a78eb517935c56d87cf10704-43-0","0x686e2d1eb5aab8769664d740cdff5f6d6b6cd89c","0x33ce25c2226e18fefad077be6430a6dad7540081a78eb517935c56d87cf10704","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","4053191753332509447","4.053191753332509447","1.00000","swapped-token"
"0x21a1d17e296145d241e988724f4124107b0afa23e16ca7ede6869559972fa481-3-0","0x8fcc8bf64de304c53a9fc4c34925bd72a6c934a0","0x21a1d17e296145d241e988724f4124107b0afa23e16ca7ede6869559972fa481","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","2985458541444447838","2.985458541444447838","1.00000","swapped-token"
"0xd21cfc3065b884c5ceacb4c0cb15655b96f283cc5bbf99049f455d727410b4f9-41-2","0xbb8151d891ae8b3ee3696944652ef2308edc8d65","0xd21cfc3065b884c5ceacb4c0cb15655b96f283cc5bbf99049f455d727410b4f9","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","9584341000000000000","10.37926624254","1.0829400000000","swapped-token"
"0x70c688bae9faa33c6b5d628374f5012edcaa79deb7701f74c599109ba206d1e9-45-0","0xd5fdc7790ca6a881e5067bc0d73406de1e2dc59e","0x70c688bae9faa33c6b5d628374f5012edcaa79deb7701f74c599109ba206d1e9","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","578873797630321625","0.578873797630321625","1.00000","swapped-token"
"0x70c688bae9faa33c6b5d628374f5012edcaa79deb7701f74c599109ba206d1e9-45-1","0xd5fdc7790ca6a881e5067bc0d73406de1e2dc59e","0x70c688bae9faa33c6b5d628374f5012edcaa79deb7701f74c599109ba206d1e9","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","340612550138959483","0.41584517940593128261","1.2208745075197","conversion-applied"
"0x239a67bbbfda0a5928d7117fffda13d2421b5bce718ad8609a64c445a7469a1b-7-2","0xae0f77c239f72da36d4da20a4bbdaae4ca48e03f","0x239a67bbbfda0a5928d7117fffda13d2421b5bce718ad8609a64c445a7469a1b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","100000000000000000","0.108294","1.0829400000000","swapped-token"
"0x7460eb4c6163635bf28726d76d05bac5832dd7492239f36036695b34311f3010-5-0","0xae0f77c239f72da36d4da20a4bbdaae4ca48e03f","0x7460eb4c6163635bf28726d76d05bac5832dd7492239f36036695b34311f3010","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","27000000000000000000","27","1.00000","swapped-token"
"0x7460eb4c6163635bf28726d76d05bac5832dd7492239f36036695b34311f3010-5-2","0xae0f77c239f72da36d4da20a4bbdaae4ca48e03f","0x7460eb4c6163635bf28726d76d05bac5832dd7492239f36036695b34311f3010","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","24926900000000000000","26.994337086","1.0829400000000","swapped-token"
"0xbce6b32891e033c64c6a59c9c150a199e166cd65a56ae8f043f783a763f640d3-7-0","0xb2be7692b07b640c9f2ee1187cee2faec741f872","0xbce6b32891e033c64c6a59c9c150a199e166cd65a56ae8f043f783a763f640d3","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","88141282419113033","0.088141282419113033","1.00000","swapped-token"
"0x7d346e3fab40e84b49fde61a145fcbb2038d26fb495f7df98b0cbf5d699846d8-33-0","0x91ca1e280d10ad70acaa66a4fa95e9c72f7a74b2","0x7d346e3fab40e84b49fde61a145fcbb2038d26fb495f7df98b0cbf5d699846d8","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","3292460950794993","0.003292460950794993","1.00000","swapped-token"
"0x3eabc09680d2b1ffc2a0f4e26305d9cc54a1c4bbb85722cfc07fad3fd3c8898e-5-2","0xb2be7692b07b640c9f2ee1187cee2faec741f872","0x3eabc09680d2b1ffc2a0f4e26305d9cc54a1c4bbb85722cfc07fad3fd3c8898e","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","705403000000000000","0.76390912482","1.0829400000000","swapped-token"
"0x8d233153147575f0e4dfb7788726d5f43d2d5082c8cd98fa03b01392a8722075-19-2","0x333719c7ace3b5b846a61ad8c6651e57a3cdcc6f","0x8d233153147575f0e4dfb7788726d5f43d2d5082c8cd98fa03b01392a8722075","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","235019000000000000","0.25451147586","1.0829400000000","swapped-token"
"0xac4dee2c35c480ae847a8e455ab0930af86f190c2fffe72c7f2757d887f29596-12-2","0xed9e01ffb5b93bac0fb6eaae94221034b4c90f54","0xac4dee2c35c480ae847a8e455ab0930af86f190c2fffe72c7f2757d887f29596","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","471117000000000000","0.51019144398","1.0829400000000","swapped-token"
"0x8bb3e558da2f31536176be1586733a0e056113bdc1e92b0ade9ff4fea1bed481-4-0","0x82198b70fd6687d0ed5f8a55d8852d68519f8258","0x8bb3e558da2f31536176be1586733a0e056113bdc1e92b0ade9ff4fea1bed481","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","828609750000000000","0.82860975","1.00000","swapped-token"
"0x064d870141d7e830426a961cbad785635aae64b32c7e2b57651e0a33e9839295-7-0","0x5275817b74021e97c980e95ede6bbac0d0d6f3a2","0x064d870141d7e830426a961cbad785635aae64b32c7e2b57651e0a33e9839295","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","4500000000000000000","4.5","1.00000","swapped-token"
"0x064d870141d7e830426a961cbad785635aae64b32c7e2b57651e0a33e9839295-7-1","0x5275817b74021e97c980e95ede6bbac0d0d6f3a2","0x064d870141d7e830426a961cbad785635aae64b32c7e2b57651e0a33e9839295","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","1889338781767497484","2.3066455547282634443","1.2208745075197","conversion-applied"
"0x064d870141d7e830426a961cbad785635aae64b32c7e2b57651e0a33e9839295-7-2","0x5275817b74021e97c980e95ede6bbac0d0d6f3a2","0x064d870141d7e830426a961cbad785635aae64b32c7e2b57651e0a33e9839295","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","4620093000000000000","5.00328351342","1.0829400000000","swapped-token"
"0x2c75f1bf39622edbc7df00dd60a642c839e61ae263b43080078a90152b1d68c0-8-0","0xb2be7692b07b640c9f2ee1187cee2faec741f872","0x2c75f1bf39622edbc7df00dd60a642c839e61ae263b43080078a90152b1d68c0","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","9969022647916300904","9.969022647916300904","1.00000","swapped-token"
"0x5937e8aa8092eb2b18c40290a65d217e764bafaf2e6f5ddb594a692a9761b26f-16-0","0x1aeb6026327e64c7f8878a67ca159d1a781c6610","0x5937e8aa8092eb2b18c40290a65d217e764bafaf2e6f5ddb594a692a9761b26f","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","113839008300000000000","113.8390083","1.00000","swapped-token"
"0x164111c0674b4323d09ae59bb9c1d90a815c1a0db7b74848f919f7c42038fe4f-4-0","0xfd4cb66db008a8867794f0695b35ee9166b6c9fd","0x164111c0674b4323d09ae59bb9c1d90a815c1a0db7b74848f919f7c42038fe4f","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","32942666791630455","0.032942666791630455","1.00000","swapped-token"
"0x8bc09ef91a69eeb76b97b01cd8daec054b5c2763548a3c197da58717f99f56a7-57-0","0xaca88e0965cb871f1af3391d706098362ee093a2","0x8bc09ef91a69eeb76b97b01cd8daec054b5c2763548a3c197da58717f99f56a7","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","363328406268980567","0.363328406268980567","1.00000","swapped-token"
"0x8bc09ef91a69eeb76b97b01cd8daec054b5c2763548a3c197da58717f99f56a7-57-1","0xaca88e0965cb871f1af3391d706098362ee093a2","0x8bc09ef91a69eeb76b97b01cd8daec054b5c2763548a3c197da58717f99f56a7","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","596249176088961034","0.72794541921663718734","1.2208745075197","conversion-applied"
"0x8bc09ef91a69eeb76b97b01cd8daec054b5c2763548a3c197da58717f99f56a7-57-2","0xaca88e0965cb871f1af3391d706098362ee093a2","0x8bc09ef91a69eeb76b97b01cd8daec054b5c2763548a3c197da58717f99f56a7","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","335266000000000000","0.36307296204","1.0829400000000","swapped-token"
"0xe9457d59f1f4f9207834a4fe97778f1137c6a9398ae2f1c653590ee4a9009748-3-2","0xb18223970a43a52db119875b34a757651cc60dc3","0xe9457d59f1f4f9207834a4fe97778f1137c6a9398ae2f1c653590ee4a9009748","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1000000000000000000","1.08294","1.0829400000000","swapped-token"
"0x48d878e4b6669c34ef333d84e9d714d3db06047e3eeefe89ba7614237a70d2df-75-0","0xb2be7692b07b640c9f2ee1187cee2faec741f872","0x48d878e4b6669c34ef333d84e9d714d3db06047e3eeefe89ba7614237a70d2df","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","4993672916146309010","4.99367291614630901","1.00000","swapped-token"
"0xffc4297c1132dc5b583849e75263f35825c6d6c8624c9c644b152d909699f07e-14-0","0x11882ca26d94275436a3da07250eb0f0d6e9e52d","0xffc4297c1132dc5b583849e75263f35825c6d6c8624c9c644b152d909699f07e","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","5043082890818458146","5.043082890818458146","1.00000","swapped-token"
"manual-1","0x750e9a7b449904f47b793b805db469fa6e025e33","0x48d878e4b6669c34ef333d84e9d714d3db06047e3eeefe89ba7614237a70d2df","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","4993670000000000000","5.4078449898","1.0829400000000","swapped-token"
"manual-2","0x8d114f86f43c76e084ac9b82b073a744e3e55fdb","0x3eabc09680d2b1ffc2a0f4e26305d9cc54a1c4bbb85722cfc07fad3fd3c8898e","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","705403000000000000","0.705403","1.00000","swapped-token"
"manual-3","0x50d4df2878e44f0d4ba02502f0a3646f9daf5d5f","0xbce6b32891e033c64c6a59c9c150a199e166cd65a56ae8f043f783a763f640d3","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","88141282419113033","0.095451720382954267957","1.0829400000000","swapped-token"
"0x61c6036f72fa1b756c81cc06a6bbabc2e62dce32f26c276f1d09969a7029739d-39-2","0xc20e318fe1830de929bb8ee57f6209a89f0ab00f","0x61c6036f72fa1b756c81cc06a6bbabc2e62dce32f26c276f1d09969a7029739d","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","76635412715674","0.00008299155384631200156","1.0829400000000","swapped-token"
"0x4c4ed8f98c2ac01b00b2cce80e8fe4eac776d5495a5d6e276d7a0860fc1a93cc-21-2","0xc20e318fe1830de929bb8ee57f6209a89f0ab00f","0x4c4ed8f98c2ac01b00b2cce80e8fe4eac776d5495a5d6e276d7a0860fc1a93cc","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","100000000000000","0.000108294","1.0829400000000","swapped-token"
"0xff7253f471849f2dd242a43460761294eee6f4f99f8ec2cbcdf4b68eb55e85ae-32-2","0x205f1c1ff61eec1d8138c665b827914316874262","0xff7253f471849f2dd242a43460761294eee6f4f99f8ec2cbcdf4b68eb55e85ae","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","269777756887540","0.0002921531240437925676","1.0829400000000","swapped-token"
"0x0e55eb9a026a526be3cc4d5ba0e1199ad40310586b006527418ead8b5b459f45-5-0","0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x0e55eb9a026a526be3cc4d5ba0e1199ad40310586b006527418ead8b5b459f45","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","1267752270856590","0.00126775227085659","1.00000","swapped-token"
"0x0e55eb9a026a526be3cc4d5ba0e1199ad40310586b006527418ead8b5b459f45-5-1","0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x0e55eb9a026a526be3cc4d5ba0e1199ad40310586b006527418ead8b5b459f45","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","2071837469481293","0.00252945355021383507","1.2208745075197","conversion-applied"
"0x0e55eb9a026a526be3cc4d5ba0e1199ad40310586b006527418ead8b5b459f45-5-2","0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x0e55eb9a026a526be3cc4d5ba0e1199ad40310586b006527418ead8b5b459f45","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","1265509617023984","0.001370470984659953233","1.0829400000000","swapped-token"
"0x9582817449f138e6b547ad12f281dcab532fb7cfd82eb3d463273ca9437a6470-38-0","0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x9582817449f138e6b547ad12f281dcab532fb7cfd82eb3d463273ca9437a6470","0xa3d68b74bf0528fdd07263c60d6488749044914b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","514302","0.000000000000514302","1.00000","swapped-token"
"0x9582817449f138e6b547ad12f281dcab532fb7cfd82eb3d463273ca9437a6470-38-1","0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x9582817449f138e6b547ad12f281dcab532fb7cfd82eb3d463273ca9437a6470","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","840503","0.0000000000010261486861938304091","1.2208745075197","conversion-applied"
"0x9582817449f138e6b547ad12f281dcab532fb7cfd82eb3d463273ca9437a6470-38-2","0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x9582817449f138e6b547ad12f281dcab532fb7cfd82eb3d463273ca9437a6470","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","513392","0.00000000000055597273248","1.0829400000000","swapped-token"
"0x3f768d6ca18bb39bc9aa1476439ca4badbe1175e4a1f1153db740b018c14e12d-6-1","0xf4030cd3b27e279d011c88e6073ee6b903b83d36","0x3f768d6ca18bb39bc9aa1476439ca4badbe1175e4a1f1153db740b018c14e12d","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","10814449505745009","0.013203085714423100939","1.2208745075197","conversion-applied"
"0xcb4184c3875a08ee3d182558f41e8302aa52b9b980ee12dc3a8bf2f448d1fba8-3-2","0x35524a1a02d6c89c8fcead21644cb61b032bd3de","0xcb4184c3875a08ee3d182558f41e8302aa52b9b980ee12dc3a8bf2f448d1fba8","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","0xa3d68b74bf0528fdd07263c60d6488749044914b","2036691417853071","0.0022056146040498047087","1.0829400000000","swapped-token"
